iter	RMSE
5713	0.0593518597
5714	0.05934655339
5715	0.05933943723
5716	0.05933694115
5717	0.05933294108
5718	0.05932698078
5719	0.05932285571
5720	0.05931632266
5721	0.05931069128
5722	0.05930408631
5723	0.05929785426
5724	0.05929179596
5725	0.05928628035
5726	0.05928145729
5727	0.05927675998
5728	0.05926679839
5729	0.05926061268
5730	0.05925565447
5731	0.05924871872
5732	0.05924678279
5733	0.05924152538
5734	0.05923537692
5735	0.05922898701
5736	0.05922474133
5737	0.05921970654
5738	0.0592186557
5739	0.05921179964
5740	0.05920673073
5741	0.05920176863
5742	0.0591977037
5743	0.05919195477
5744	0.05918488662
5745	0.05917800229
5746	0.05916932782
5747	0.05916422695
5748	0.05916091536
5749	0.05915568591
5750	0.05915022632
5751	0.05914574427
5752	0.05914126965
5753	0.05913435287
5754	0.05912935535
5755	0.05912559914
5756	0.05911834685
5757	0.05911089011
5758	0.05910743853
5759	0.059099291
5760	0.05909205534
5761	0.05908577987
5762	0.05908064271
5763	0.0590735668
5764	0.05906956198
5765	0.05906413022
5766	0.05906308329
5767	0.05905591798
5768	0.05904957939
5769	0.05904373826
5770	0.05903749685
5771	0.05903055188
5772	0.05902463789
5773	0.05901939779
5774	0.05901438553
5775	0.0590048115
5776	0.05899996309
5777	0.0589937779
5778	0.05898741977
5779	0.05898641651
5780	0.05898214757
5781	0.05897766238
5782	0.05896767876
5783	0.05896065224
5784	0.0589555712
5785	0.05894932836
5786	0.05894444726
5787	0.05894033985
5788	0.05893488069
5789	0.05892879338
5790	0.05892407747
5791	0.05891662504
5792	0.05890775304
5793	0.05890075204
5794	0.05889971635
5795	0.05889731459
5796	0.05889004073
5797	0.05888901074
5798	0.05888210177
5799	0.05887683165
5800	0.05887106627
5801	0.05886273015
5802	0.05885897736
5803	0.05885163649
5804	0.05884786268
5805	0.058843073
5806	0.05883397165
5807	0.05882434013
5808	0.05881664301
5809	0.0588120724
5810	0.05880634071
5811	0.05879989152
5812	0.05879586694
5813	0.05879176207
5814	0.05878633085
5815	0.05878038242
5816	0.05877419145
5817	0.05876702837
5818	0.05875971872
5819	0.05875398246
5820	0.05875271261
5821	0.05874548661
5822	0.05873905874
5823	0.05873377063
5824	0.05872907276
5825	0.0587233291
5826	0.05871625155
5827	0.05870992002
5828	0.0587044052
5829	0.05869946324
5830	0.05869186147
5831	0.0586858208
5832	0.05868107923
5833	0.05867637784
5834	0.05867292576
5835	0.05867062572
5836	0.05866681529
5837	0.05866178509
5838	0.05865754059
5839	0.05865238699
5840	0.05864552392
5841	0.05863977209
5842	0.05863283085
5843	0.05862778822
5844	0.05862181238
5845	0.05861687992
5846	0.05861047452
5847	0.05860371088
5848	0.05859667446
5849	0.05858968961
5850	0.05858330277
5851	0.05857887312
5852	0.05857295128
5853	0.05856864283
5854	0.05856308023
5855	0.05855520767
5856	0.05854850646
5857	0.05854263402
5858	0.05853727194
5859	0.05853142382
5860	0.05852689001
5861	0.05852054598
5862	0.05851568938
5863	0.05851084465
5864	0.05850487536
5865	0.05850384961
5866	0.05849822631
5867	0.05849317713
5868	0.05849196696
5869	0.05849091625
5870	0.05848619523
5871	0.05847889548
5872	0.0584730617
5873	0.05846568749
5874	0.05845987474
5875	0.05845518015
5876	0.05844922875
5877	0.05844413264
5878	0.05843736154
5879	0.05843095524
5880	0.05842521059
5881	0.05841969502
5882	0.05841559525
5883	0.05841105034
5884	0.05840483442
5885	0.05839981685
5886	0.0583936894
5887	0.05838816114
5888	0.05838539151
5889	0.05837909527
5890	0.05837334607
5891	0.05836851494
5892	0.0583663007
5893	0.05836005888
5894	0.05835442638
5895	0.05835276639
5896	0.05835001865
5897	0.0583468409
5898	0.0583407479
5899	0.05833655627
5900	0.05833091173
5901	0.05832358306
5902	0.05831552508
5903	0.05830877324
5904	0.05830325013
5905	0.05830021042
5906	0.0582934378
5907	0.05829074287
5908	0.05828478247
5909	0.05827840891
5910	0.05827410398
5911	0.05827062135
5912	0.05826828444
5913	0.0582632318
5914	0.05826229476
5915	0.05825814654
5916	0.0582512122
5917	0.05824485933
5918	0.05823974594
5919	0.05823567986
5920	0.05823095387
5921	0.0582238353
5922	0.05821876457
5923	0.05821228848
5924	0.05821128428
5925	0.05820439672
5926	0.05819888425
5927	0.05819275491
5928	0.05818651663
5929	0.05817973356
5930	0.05817703048
5931	0.05816906165
5932	0.05816190309
5933	0.05815583883
5934	0.05815153654
5935	0.05814427412
5936	0.05813695802
5937	0.05813552151
5938	0.05812889833
5939	0.05812384559
5940	0.05811982658
5941	0.05811352765
5942	0.05810955937
5943	0.05810299231
5944	0.05809785397
5945	0.05809679057
5946	0.05809132129
5947	0.05808551431
5948	0.05808451671
5949	0.05807886253
5950	0.05807317319
5951	0.05806922495
5952	0.0580642123
5953	0.05805915781
5954	0.05805418719
5955	0.05804856983
5956	0.05804354162
5957	0.05803792005
5958	0.05803368972
5959	0.05802751299
5960	0.05802254923
5961	0.05801566251
5962	0.05800927068
5963	0.05800827811
5964	0.05800156345
5965	0.05799759696
5966	0.05799320551
5967	0.05798730273
5968	0.05798333618
5969	0.05797973217
5970	0.05797874454
5971	0.05797357398
5972	0.05796881961
5973	0.05796500417
5974	0.05796151256
5975	0.05795759452
5976	0.05795252972
5977	0.057946189
5978	0.0579394034
5979	0.05793328741
5980	0.05792772565
5981	0.05792302309
5982	0.05791842888
5983	0.05791291503
5984	0.05790816167
5985	0.05790256334
5986	0.05789721534
5987	0.05789020721
5988	0.05788504635
5989	0.05787860679
5990	0.05787438128
5991	0.05786964171
5992	0.0578652578
5993	0.0578586283
5994	0.05785312589
5995	0.05784848211
5996	0.05784256406
5997	0.0578363817
5998	0.05783138076
5999	0.05782731966
